% Model,RG58-RLGC.mph,,,,,
% Version,COMSOL 6.3.0.290,,,,,
% Date,"Sep 3 2026, 20:13",,,,,
% Table,浼犺緭绾垮弬鏁?(tlp1) 1 - ,,,,,
% freq (Hz),单位长度串联电阻(Ohm/m),单位长度串联电感(H/m),单位长度并联电导(S/m),单位长度并联电容(F/m),特性阻抗（Ohm）,传播常数 (1/m)
3980000,0.242332611,2.47E-07,5.29E-14,1.05E-10,48.396367663918504-0.9495181269150101i,0.0025036239561569253+0.12760820664269212i
4000000,0.242919972,2.47E-07,5.29E-14,1.05E-10,48.39401861796933-0.9471064240034619i,0.0025098140141991566+0.12824322898516252i
4020000,0.243505862,2.47E-07,5.29E-14,1.05E-10,48.391687338315776-0.9447128874836196i,0.0025159885438683764+0.1288782363941089i
4040000,0.244090292,2.47E-07,5.29E-14,1.05E-10,48.389373603801445-0.9423372944130194i,0.0025221476705722602+0.12951322898381598i
4060000,0.244673274,2.47E-07,5.29E-14,1.05E-10,48.38707719710169-0.9399794256773302i,0.0025282915181992524+0.1301482068671533i
4080000,0.245254819,2.47E-07,5.29E-14,1.05E-10,48.384797904434066-0.9376390659018975i,0.002534420209133102+0.13078317015504676i
4100000,0.24583494,2.47E-07,5.29E-14,1.05E-10,48.38253551577194-0.9353160033698795i,0.0025405338642782273+0.1314181189572931i
4120000,0.246413647,2.47E-07,5.29E-14,1.05E-10,48.38028982459031-0.9330100299483084i,0.002546632603100287+0.132053053382117i
4140000,0.246990951,2.47E-07,5.29E-14,1.05E-10,48.378060627853614-0.9307209409977826i,0.0025527165436158186+0.13268797353636494i
4160000,0.247566865,2.47E-07,5.29E-14,1.05E-10,48.375847725651425-0.9284485353029817i,0.002558785802432315+0.13332287952473862i
4180000,0.248141397,2.47E-07,5.29E-14,1.05E-10,48.373650921788794-0.9261926150004144i,0.0025648404947748856+0.13395777145163199i
4200000,0.248714561,2.47E-07,5.29E-14,1.05E-10,48.371470023093444-0.9239529855024511i,0.0025708807344969526+0.13459264941945012i
4220000,0.249286365,2.47E-07,5.29E-14,1.05E-10,48.36930483948725-0.9217294554267474i,0.0025769066341000263+0.1352275135290131i
4240000,0.249856821,2.47E-07,5.29E-14,1.05E-10,48.36715518423225-0.9195218365304978i,0.0025829183047612926+0.13586236388044756i
4260000,0.250425939,2.47E-07,5.29E-14,1.05E-10,48.365020873402074-0.917329943643878i,0.0025889158563538297+0.13649720057191964i
4280000,0.250993729,2.47E-07,5.29E-14,1.05E-10,48.36290172626915-0.9151535946044207i,0.002594899397464044+0.13713202370091526i
4300000,0.251560202,2.47E-07,5.29E-14,1.05E-10,48.36079756473137-0.9129926101873471i,0.0026008690353925006+0.1377668333628223i
4320000,0.252125367,2.46E-07,5.29E-14,1.05E-10,48.3587082139096-0.9108468140545313i,0.002606824876202476+0.13840162965281425i
4340000,0.252689235,2.46E-07,5.29E-14,1.05E-10,48.356633501413754-0.9087160326864915i,0.0026127670247156143+0.13903641266395114i
4360000,0.253251815,2.46E-07,5.29E-14,1.05E-10,48.35457325775484-0.9066000953293993i,0.002618695584545638+0.13967118248853666i
4380000,0.253813117,2.46E-07,5.29E-14,1.05E-10,48.352527316090296-0.904498833931323i,0.0026246106580965667+0.14030593921757173i
4400000,0.254373151,2.46E-07,5.29E-14,1.05E-10,48.35049551207053-0.902412083093439i,0.0026305123465994694+0.14094068294048065i
4420000,0.254931926,2.46E-07,5.29E-14,1.05E-10,48.34847768425776-0.9003396800140167i,0.002636400750124219+0.14157541374650356i
4440000,0.255489451,2.46E-07,5.29E-14,1.05E-10,48.34647367333731-0.8982814644321213i,0.0026422759675859575+0.1422101317225696i
4460000,0.256045736,2.46E-07,5.29E-14,1.05E-10,48.344483323007495-0.8962372785824512i,0.0026481380967800314+0.14284483695606948i
4480000,0.25660079,2.46E-07,5.29E-14,1.05E-10,48.34250647879498-0.8942069671347421i,0.0026539872343673294+0.1434795295315318i
4500000,0.257154622,2.46E-07,5.29E-14,1.05E-10,48.34054298903331-0.8921903771567309i,0.0026598234759253486+0.14411420953366927i
4520000,0.257707241,2.46E-07,5.29E-14,1.05E-10,48.338592704249365-0.8901873580583258i,0.0026656469159398065+0.1447488770457236i
4540000,0.258258656,2.46E-07,5.29E-14,1.05E-10,48.336655477137064-0.8881977615470219i,0.0026714576478257127+0.14538353214953212i
4560000,0.258808875,2.46E-07,5.29E-14,1.05E-10,48.33473116264095-0.8862214415837524i,0.0026772557639462118+0.14601817492592364i
4580000,0.259357908,2.46E-07,5.29E-14,1.05E-10,48.332819618096536-0.8842582543384624i,0.002683041355627097+0.14665280545529488i
4600000,0.259905762,2.46E-07,5.29E-14,1.05E-10,48.33092070306606-0.8823080581451103i,0.0026888145131660243+0.1472874238172681i
4620000,0.260452446,2.46E-07,5.29E-14,1.05E-10,48.32903427902626-0.8803707134584577i,0.0026945753258435243+0.1479220300898779i
4640000,0.26099797,2.46E-07,5.29E-14,1.05E-10,48.327160209558144-0.8784460828186532i,0.002700323881954814+0.14855662435029093i
4660000,0.26154234,2.46E-07,5.29E-14,1.05E-10,48.3252983602393-0.876534030803235i,0.0027060602687996164+0.14919120667460442i
4680000,0.262085565,2.46E-07,5.29E-14,1.05E-10,48.32344859869314-0.8746344239905008i,0.002711784572703639+0.14982577713813477i
4700000,0.262627653,2.46E-07,5.29E-14,1.05E-10,48.321610794531665-0.8727471309249611i,0.0027174968790435764+0.15046033581537668i
4720000,0.263168612,2.46E-07,5.29E-14,1.05E-10,48.31978481938189-0.870872022075804i,0.0027231972722473858+0.15109488278021088i
4740000,0.263708451,2.46E-07,5.29E-14,1.05E-10,48.31797054631151-0.8690089697996072i,0.0027288858358048345+0.15172941810424243i
4760000,0.264247176,2.46E-07,5.29E-14,1.05E-10,48.31616785088353-0.8671578483113186i,0.00273456265230093+0.15236394186021543i
4780000,0.264784796,2.46E-07,5.29E-14,1.05E-10,48.314376610198366-0.8653185336421793i,0.002740227803405851+0.15299845411914928i
4800000,0.265321318,2.46E-07,5.29E-14,1.05E-10,48.31259670290139-0.863490903602871i,0.0027458813698780283+0.15363295495046064i
4820000,0.26585675,2.46E-07,5.29E-14,1.05E-10,48.31082800974735-0.8616748377630202i,0.0027515234316166696+0.15426744442387333i
4840000,0.2663911,2.46E-07,5.29E-14,1.05E-10,48.30907041311042-0.859870217408044i,0.002757154067639794+0.15490192260798005i
4860000,0.266924374,2.46E-07,5.29E-14,1.05E-10,48.30732379681978-0.8580769255068222i,0.0027627733560939265+0.15553638956982652i
4880000,0.26745658,2.46E-07,5.29E-14,1.05E-10,48.30558804662375-0.8562948466875329i,0.0027683813742874334+0.1561708453765044i
4900000,0.267987726,2.46E-07,5.29E-14,1.05E-10,48.30386304968132-0.8545238672000152i,0.0027739781986783445+0.15680529009363217i
4920000,0.268517818,2.46E-07,5.29E-14,1.05E-10,48.302148695228055-0.852763874896811i,0.0027795639049198913+0.15743972378761312i
4940000,0.269046864,2.46E-07,5.29E-14,1.05E-10,48.300444873510635-0.8510147591893756i,0.002785138567823464+0.15807414652229113i
4960000,0.26957487,2.46E-07,5.29E-14,1.05E-10,48.298751476627515-0.8492764110320409i,0.0027907022614091347+0.1587085583617769i
4980000,0.270101844,2.46E-07,5.29E-14,1.05E-10,48.297068397854446-0.8475487228879192i,0.0027962550588954364+0.15934295936834816i
5000000,0.270627792,2.46E-07,5.29E-14,1.05E-10,48.29539553249856-0.8458315887018137i,0.002801797032709515+0.15997734960535306i
5020000,0.271152721,2.46E-07,5.29E-14,1.05E-10,48.29373277687963-0.8441249038793737i,0.0028073282545160484+0.16061172913396127i
5040000,0.271676638,2.46E-07,5.29E-14,1.05E-10,48.29208002901724-0.84242856525512i,0.002812848795207169+0.16124609801552006i
5060000,0.27219955,2.46E-07,5.29E-14,1.05E-10,48.290437188052216-0.8407424710672392i,0.002818358724912748+0.16188045630973422i
5080000,0.272721463,2.46E-07,5.29E-14,1.05E-10,48.288804154768634-0.8390665209388055i,0.002823858113030053+0.16251480407648927i
5100000,0.273242383,2.46E-07,5.29E-14,1.05E-10,48.287180831080896-0.8374006158449683i,0.002829347028204768+0.16314914137423486i
5120000,0.273762317,2.46E-07,5.29E-14,1.05E-10,48.28556712067962-0.8357446580982544i,0.0028348255383706163+0.16378346826224555i
5140000,0.274281272,2.46E-07,5.29E-14,1.05E-10,48.28396292810038-0.834098551316105i,0.002840293710727449+0.16441778479756808i
5160000,0.274799254,2.46E-07,5.29E-14,1.05E-10,48.28236815940851-0.8324622004059585i,0.002845751611776704+0.1650520910374199i
5180000,0.275316268,2.46E-07,5.29E-14,1.05E-10,48.280782721799206-0.8308355115376156i,0.0028511993073120317+0.16568638703791694i
5200000,0.275832322,2.46E-07,5.29E-14,1.05E-10,48.27920652379217-0.8292183921250887i,0.0028566368624404347+0.16632067285482158i
5220000,0.276347421,2.46E-07,5.29E-14,1.05E-10,48.277639475098674-0.8276107508021932i,0.002862064341580168+0.1669549485431643i
5240000,0.276861571,2.46E-07,5.29E-14,1.05E-10,48.27608148678835-0.8260124974063897i,0.0028674818084856147+0.16758921415791017i
5260000,0.277374778,2.46E-07,5.29E-14,1.05E-10,48.27453247101482-0.8244235429511798i,0.0028728893262306805+0.16822346975308358i
5280000,0.277887048,2.46E-07,5.29E-14,1.05E-10,48.272992340996495-0.8228437996129682i,0.0028782869572409123+0.1688577153817832i
5300000,0.278398388,2.46E-07,5.29E-14,1.05E-10,48.27146101123109-0.8212731807086603i,0.0028836747632917463+0.169491951096997i
5320000,0.278908802,2.46E-07,5.29E-14,1.05E-10,48.269938397280505-0.8197116006755786i,0.0028890528055133084+0.1701261769509313i
5340000,0.279418296,2.46E-07,5.29E-14,1.05E-10,48.26842441579344-0.8181589750542366i,0.0028944211444037844+0.17076039299516535i
5360000,0.279926877,2.46E-07,5.29E-14,1.05E-10,48.26691898468048-0.8166152204703743i,0.0028997798398385736+0.17139459928133724i
5380000,0.28043455,2.46E-07,5.29E-14,1.05E-10,48.26542202262075-0.8150802546128737i,0.002905128951063603+0.17202879585947706i
5400000,0.280941319,2.46E-07,5.29E-14,1.05E-10,48.263933449621874-0.8135539962240603i,0.0029104685367310292+0.1726629827800585i
5420000,0.281447192,2.46E-07,5.29E-14,1.05E-10,48.262453186631355-0.8120363650729129i,0.0029157986548727123+0.17329716009268514i
5440000,0.281952173,2.46E-07,5.29E-14,1.05E-10,48.260981155601755-0.8105272819458271i,0.0029211193629351527+0.1739313278463988i
5460000,0.282456267,2.45E-07,5.29E-14,1.05E-10,48.25951727949348-0.8090266686268607i,0.0029264307177752687+0.17456548608974762i
5480000,0.282959481,2.45E-07,5.29E-14,1.05E-10,48.258061482257574-0.8075344478808454i,0.002931732775665249+0.17519963487079324i
5500000,0.283461819,2.45E-07,5.29E-14,1.05E-10,48.256613688762364-0.806050543437781i,0.0029370255923006783+0.17583377423691124i
5520000,0.283963286,2.45E-07,5.29E-14,1.05E-10,48.25517382498388-0.8045748799803779i,0.002942309222818846+0.17646790423554218i
5540000,0.284463888,2.45E-07,5.29E-14,1.05E-10,48.25374181773761-0.80310738312434i,0.0029475837217895822+0.17710202491328703i
5560000,0.284963629,2.45E-07,5.29E-14,1.05E-10,48.25231759472891-0.8016479794054373i,0.002952849143229409+0.17773613631614502i
5580000,0.285462516,2.45E-07,5.29E-14,1.05E-10,48.25090108468438-0.8001965962663954i,0.002958105540614052+0.17837023849006i
5600000,0.285960552,2.45E-07,5.29E-14,1.05E-10,48.24949221713212-0.7987531620380683i,0.002963352966868669+0.1790043314801725i
5620000,0.286457743,2.45E-07,5.29E-14,1.05E-10,48.2480909225099-0.7973176059290472i,0.0029685914743879205+0.17963841533127048i
5640000,0.286954093,2.45E-07,5.29E-14,1.05E-10,48.246697132099676-0.7958898580105288i,0.002973821115037744+0.18027249008761528i
5660000,0.287449608,2.45E-07,5.29E-14,1.05E-10,48.24531077810202-0.7944698492058608i,0.002979041940173149+0.18090655579326678i
5680000,0.287944293,2.45E-07,5.29E-14,1.05E-10,48.24393179349068-0.7930575112704836i,0.0029842540006192755+0.18154061249160294i
5700000,0.288438151,2.45E-07,5.29E-14,1.05E-10,48.24256011215962-0.7916527767851147i,0.0029894573467007385+0.18217466022592285i
5720000,0.288931189,2.45E-07,5.29E-14,1.05E-10,48.24119566870625-0.7902555791407477i,0.0029946520282395036+0.18280869903868927i
5740000,0.28942341,2.45E-07,5.29E-14,1.05E-10,48.23983839863643-0.7888658525252568i,0.002999838094557588+0.18344272897235264i
5760000,0.289914819,2.45E-07,5.29E-14,1.05E-10,48.23848823820824-0.7874835319132951i,0.0030050155944912975+0.18407675006881463i
5780000,0.29040542,2.45E-07,5.29E-14,1.05E-10,48.23714512437952-0.786108553049856i,0.0030101845763804485+0.18471076236927908i
5800000,0.290895219,2.45E-07,5.29E-14,1.05E-10,48.23580899492464-0.7847408524441641i,0.003015345088095923+0.1853447659147478i
5820000,0.29138422,2.45E-07,5.29E-14,1.05E-10,48.23447978847175-0.7833803673560278i,0.0030204971770375812+0.18597876074621175i
5840000,0.291872427,2.45E-07,5.29E-14,1.05E-10,48.23315744422449-0.7820270357794352i,0.0030256408901206846+0.18661274690364105i
5860000,0.292359844,2.45E-07,5.29E-14,1.05E-10,48.231841902334466-0.7806807964412065i,0.003030776273819185+0.18724672442746176i
5880000,0.292846476,2.45E-07,5.29E-14,1.05E-10,48.23053310343631-0.7793415887798851i,0.0030359033741320565+0.1878806933568086i
5900000,0.293332328,2.45E-07,5.29E-14,1.05E-10,48.22923098902202-0.7780093529429734i,0.003041022236619677+0.18851465373102191i
5920000,0.293817403,2.45E-07,5.29E-14,1.05E-10,48.22793550125265-0.7766840297714157i,0.0030461329063899375+0.18914860558896598i
5940000,0.294301705,2.45E-07,5.29E-14,1.05E-10,48.22664658294666-0.775365560790836i,0.0030512354281096786+0.1897825489690259i
5960000,0.29478524,2.45E-07,5.29E-14,1.05E-10,48.225364177658605-0.774053888201802i,0.0030563298460116067+0.19041648390946253i
5980000,0.29526801,2.45E-07,5.29E-14,1.05E-10,48.22408822953564-0.7727489548678039i,0.0030614162038914068+0.19105041044789287i
6000000,0.295750021,2.45E-07,5.29E-14,1.05E-10,48.222818683436074-0.7714507043095641i,0.0030664945451290256+0.19168432862180093i
6020000,0.296231276,2.45E-07,5.29E-14,1.05E-10,48.22155548488378-0.770159080691667i,0.003071564912678908+0.19231823846840326i
6040000,0.296711779,2.45E-07,5.29E-14,1.05E-10,48.220298579939126-0.768874028813285i,0.003076627349075504+0.19295214002417432i
6060000,0.297191534,2.45E-07,5.29E-14,1.05E-10,48.21904791549779-0.7675954941014342i,0.0030816818964482504+0.19358603332608293i
6080000,0.297670545,2.45E-07,5.29E-14,1.05E-10,48.217803438844946-0.766323422600042i,0.0030867285965192064+0.19421991840985678i
6100000,0.298148817,2.45E-07,5.29E-14,1.05E-10,48.21656509805346-0.7650577609620272i,0.0030917674906117544+0.19485379531160676i
6120000,0.298626352,2.45E-07,5.29E-14,1.05E-10,48.21533284165864-0.7637984564364181i,0.003096798619638871+0.19548766406657053i
6140000,0.299103155,2.45E-07,5.29E-14,1.05E-10,48.214106618927225-0.762545456868284i,0.0031018220241422674+0.19612152471023242i
6160000,0.29957923,2.45E-07,5.29E-14,1.05E-10,48.2128863795583-0.7612987106816076i,0.003106837744261976+0.19675537727715173i
6180000,0.30005458,2.45E-07,5.29E-14,1.05E-10,48.211672074035796-0.7600581668736663i,0.003111845819751748+0.19738922180243684i
6200000,0.300529209,2.45E-07,5.29E-14,1.05E-10,48.21046365311288-0.7588237750088903i,0.003116846289991736+0.19802305831967573i
6220000,0.301003121,2.45E-07,5.29E-14,1.05E-10,48.20926106845835-0.7575954852125154i,0.003121839193999979+0.19865688686362065i
6240000,0.30147632,2.45E-07,5.29E-14,1.05E-10,48.20806427201768-0.756373248154969i,0.003126824570404957+0.1992907074676052i
6260000,0.301948808,2.45E-07,5.29E-14,1.05E-10,48.20687321637912-0.7551570150515903i,0.0031318024574805707+0.1999245201650819i
6280000,0.30242059,2.45E-07,5.29E-14,1.05E-10,48.20568785471956-0.7539467376515259i,0.0031367728931360676+0.20055832498944062i
6300000,0.302891669,2.45E-07,5.29E-14,1.05E-10,48.20450814061379-0.7527423682313839i,0.0031417359149248625+0.2011921219732489i
6320000,0.303362049,2.45E-07,5.29E-14,1.05E-10,48.203334028263576-0.7515438595858644i,0.0031466915600403145+0.20182591114924014i
6340000,0.303831732,2.45E-07,5.29E-14,1.05E-10,48.20216547240843-0.7503511650259496i,0.003151639865342399+0.20245969254997861i
6360000,0.304300724,2.45E-07,5.29E-14,1.05E-10,48.201002428222175-0.749164238363652i,0.0031565808673276632+0.20309346620745886i
6380000,0.304769027,2.45E-07,5.29E-14,1.05E-10,48.19984485138901-0.7479830339130659i,0.0031615146021668943+0.20372723215345903i
6400000,0.305236643,2.45E-07,5.29E-14,1.05E-10,48.19869269811376-0.7468075064778431i,0.0031664411056852152+0.20436099041961342i
6420000,0.305703578,2.45E-07,5.29E-14,1.05E-10,48.197545925079325-0.7456376113464206i,0.0031713604133742804+0.20499474103726997i
6440000,0.306169834,2.45E-07,5.29E-14,1.05E-10,48.19640448937945-0.7444733042846623i,0.0031762725603929703+0.20562848403723324i
6460000,0.306635414,2.45E-07,5.29E-14,1.05E-10,48.195268348723026-0.7433145415340456i,0.0031811775815912733+0.20626221945066742i
6480000,0.307100322,2.45E-07,5.29E-14,1.05E-10,48.194137461167905-0.7421612797957282i,0.003186075511473372+0.20689594730799182i
6500000,0.307564561,2.45E-07,5.29E-14,1.05E-10,48.193011785293535-0.7410134762343281i,0.003190966384244419+0.20752966763965142i
6520000,0.308028134,2.45E-07,5.29E-14,1.05E-10,48.19189128007393-0.7398710884645353i,0.0031958502337833404+0.20816338047559743i
6540000,0.308491044,2.45E-07,5.29E-14,1.05E-10,48.19077590497397-0.7387340745486458i,0.0032007270936620026+0.20879708584573317i
6560000,0.308953295,2.45E-07,5.29E-14,1.05E-10,48.189665619911494-0.7376023929907303i,0.0032055969971495927+0.2094307837797864i
6580000,0.309414889,2.45E-07,5.29E-14,1.05E-10,48.18856038517959-0.7364760027284722i,0.0032104599772061655+0.21006447430699124i
6600000,0.30987583,2.45E-07,5.29E-14,1.05E-10,48.18746016162208-0.7353548631267967i,0.0032153160664836504+0.2106981574568893i
6620000,0.31033612,2.45E-07,5.29E-14,1.05E-10,48.18636491035372-0.7342389339763664i,0.0032201652973474605+0.21133183325813318i
6640000,0.310795763,2.45E-07,5.29E-14,1.05E-10,48.18527459305136-0.7331281754860285i,0.003225007701871528+0.21196550173978773i
6660000,0.311254762,2.45E-07,5.29E-14,1.05E-10,48.184189171670326-0.7320225482746446i,0.003229843311829898+0.21259916293011308i
6680000,0.31171312,2.45E-07,5.29E-14,1.05E-10,48.18310860866702-0.7309220133695259i,0.0032346721587171+0.21323281685757595i
6700000,0.312170839,2.45E-07,5.29E-14,1.05E-10,48.182032866849646-0.7298265321974973i,0.003239494273735392+0.21386646355021086i
6720000,0.312627923,2.45E-07,5.29E-14,1.05E-10,48.18096190944703-0.7287360665840165i,0.0032443096878173464+0.2145001030359522i
6740000,0.313084374,2.45E-07,5.29E-14,1.05E-10,48.17989570005916-0.727650578743241i,0.003249118431607991+0.21513373534244704i
6760000,0.313540196,2.45E-07,5.29E-14,1.05E-10,48.17883420270026-0.7265700312764447i,0.0032539205354833903+0.21576736049726725i
6780000,0.313995391,2.45E-07,5.29E-14,1.05E-10,48.17777738174202-0.7254943871661111i,0.003258716029549739+0.21640097852768075i
6800000,0.314449962,2.45E-07,5.29E-14,1.05E-10,48.17672520192578-0.7244236097682905i,0.0032635049436342527+0.2170345894607342i
6820000,0.314903911,2.45E-07,5.29E-14,1.05E-10,48.175677628367104-0.7233576628135129i,0.0032682873073140105+0.21766819332329643i
6840000,0.315357243,2.45E-07,5.29E-14,1.05E-10,48.174634626618555-0.7222965103973383i,0.0032730631498979444+0.2183017901423673i
6860000,0.315809958,2.45E-07,5.29E-14,1.05E-10,48.173596162507515-0.721240116976705i,0.0032778325004344396+0.21893537994437115i
6880000,0.316262061,2.45E-07,5.29E-14,1.05E-10,48.17256220219146-0.7201884473653494i,0.003282595387714369+0.2195689627554243i
6900000,0.316713553,2.45E-07,5.29E-14,1.05E-10,48.171532712258085-0.7191414667296008i,0.0032873518402755015+0.22020253860181455i
6920000,0.317164438,2.45E-07,5.29E-14,1.05E-10,48.17050765964389-0.718099140585493i,0.0032921018864126893+0.22083610750966104i
6940000,0.317614718,2.45E-07,5.29E-14,1.05E-10,48.16948701153264-0.7170614347903344i,0.0032968455541622257+0.2214696695044671i
6960000,0.318064396,2.45E-07,5.29E-14,1.05E-10,48.168470735572896-0.7160283155417382i,0.003301582871319949+0.22210322461213708i
6980000,0.318513474,2.45E-07,5.29E-14,1.05E-10,48.16745879965002-0.714999749373119i,0.0033063138654430657+0.22273677285796015i
7000000,0.318961955,2.45E-07,5.29E-14,1.05E-10,48.16645117196747-0.7139757031495115i,0.003311038563852883+0.22337031426699452i
7020000,0.319409841,2.45E-07,5.29E-14,1.05E-10,48.165447821191144-0.7129561440573023i,0.0033157569936091034+0.2240038488647651i
7040000,0.319857135,2.45E-07,5.29E-14,1.05E-10,48.16444871616484-0.7119410396119165i,0.0033204691815669697+0.22463737667596775i
7060000,0.32030384,2.45E-07,5.29E-14,1.05E-10,48.16345382609645-0.710930357644492i,0.003325175154336676+0.22527089772534709i
7080000,0.320749958,2.45E-07,5.29E-14,1.05E-10,48.162463120496724-0.7099240663008358i,0.003329874938299454+0.22590441203743872i
